"age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
45,"admin.","married","apprenticeship","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"management","married","9K","unknown","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
43,"artisan","married","6K","no","yes","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
35,"housemaid","married","4K","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"artisan","single","4K","no","yes","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
47,"artisan","married","6K","unknown","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
57,"admin.","married","university","no","no","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
27,"selfemployed","married","university","no","no","no","telephone","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
64,"retired","married","unknown","no","no","no","cellular","aug","fri",4,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2,"yes"
29,"management","single","university","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
45,"management","married","university","unknown","no","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
26,"artisan","single","12K","unknown","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
54,"services","married","12K","no","yes","no","telephone","jun","tue",5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
29,"admin.","single","9K","unknown","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
39,"admin.","married","12K","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
46,"artisan","married","4K","unknown","no","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
44,"technician","married","apprenticeship","unknown","no","yes","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"artisan","married","9K","no","yes","no","cellular","nov","tue",1,999,2,"failure",-3.4,92.649,-30.1,0.715,5017.5,"no"
59,"admin.","married","12K","no","yes","no","cellular","aug","wed",2,2,1,"success",-2.9,92.201,-31.4,0.884,5076.2,"yes"
56,"technician","married","university","no","no","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
33,"unemployed","married","12K","unknown","yes","no","cellular","jul","wed",9,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
51,"technician","divorced","apprenticeship","no","no","yes","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
59,"artisan","married","4K","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
31,"services","married","9K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
46,"technician","married","apprenticeship","unknown","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
21,"artisan","married","9K","no","no","yes","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"technician","single","apprenticeship","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
46,"entrepreneur","single","university","no","no","no","cellular","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
24,"artisan","single","unknown","no","no","no","cellular","jul","tue",17,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
35,"technician","married","university","no","no","yes","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
32,"selfemployed","single","university","no","yes","no","cellular","dec","mon",4,999,1,"failure",-3,92.713,-33,0.706,5023.5,"yes"
35,"services","married","12K","no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"selfemployed","single","university","no","yes","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
34,"technician","married","apprenticeship","no","yes","no","telephone","sep","mon",5,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no"
47,"artisan","married","6K","unknown","yes","no","cellular","may","mon",4,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
60,"retired","divorced","12K","no","no","no","cellular","sep","wed",2,999,2,"failure",-3.4,92.379,-29.8,0.768,5017.5,"no"
43,"services","divorced","12K","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
58,"technician","married","4K","no","yes","no","telephone","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5,"no"
31,"admin.","single","university","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
38,"artisan","single","4K","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
35,"management","married","university","no","no","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
34,"services","married","9K","unknown","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
31,"admin.","single","12K","no","no","no","cellular","jul","wed",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"selfemployed","married","apprenticeship","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
49,"management","divorced","12K","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"services","married","12K","no","yes","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"artisan","married","4K","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
45,"housemaid","married","4K","unknown","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
58,"retired","married","4K","no","yes","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
46,"technician","married","9K","unknown","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
56,"services","divorced","12K","unknown","yes","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
28,"selfemployed","single","university","no","yes","no","cellular","mar","fri",2,999,0,"nonexistent",-1.8,92.843,-50,1.64,5099.1,"no"
38,"artisan","married","9K","no","no","yes","telephone","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
32,"technician","single","apprenticeship","no","yes","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
36,"admin.","married","university","no","no","no","cellular","jun","mon",1,3,1,"success",-2.9,92.963,-40.8,1.266,5076.2,"yes"
27,"artisan","married","9K","no","yes","yes","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"management","married","9K","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
40,"admin.","married","university","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
31,"technician","married","apprenticeship","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",-1.7,94.055,-39.8,0.723,4991.6,"yes"
45,"admin.","married","university","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
49,"selfemployed","married","12K","no","no","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
52,"selfemployed","married","university","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"admin.","divorced","12K","no","yes","no","cellular","jun","mon",1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,"no"
26,"services","single","12K","no","unknown","unknown","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
48,"services","single","12K","no","yes","no","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"technician","married","apprenticeship","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
34,"artisan","single","9K","no","no","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
35,"technician","married","apprenticeship","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
38,"student","single","university","no","no","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
53,"technician","single","apprenticeship","no","yes","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"yes"
44,"technician","divorced","apprenticeship","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
53,"admin.","divorced","12K","no","yes","no","cellular","aug","tue",2,3,1,"success",-2.9,92.201,-31.4,0.838,5076.2,"no"
39,"management","single","9K","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
38,"entrepreneur","married","9K","no","no","no","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"services","married","12K","no","yes","no","cellular","jun","wed",2,12,2,"success",-1.7,94.055,-39.8,0.767,4991.6,"yes"
37,"technician","married","12K","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
29,"technician","single","university","no","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
33,"unemployed","single","university","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
33,"admin.","single","university","no","no","no","cellular","mar","tue",2,999,1,"failure",-1.8,92.843,-50,1.614,5099.1,"yes"
28,"admin.","single","university","no","no","no","cellular","oct","fri",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
26,"artisan","single","12K","no","no","yes","cellular","jul","wed",8,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
35,"admin.","single","university","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
46,"admin.","married","university","no","yes","no","telephone","jun","fri",7,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
43,"services","married","12K","unknown","yes","no","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
45,"admin.","single","university","no","no","no","cellular","may","fri",1,3,1,"success",-1.8,92.893,-46.2,1.259,5099.1,"yes"
50,"technician","married","12K","no","no","no","telephone","may","wed",5,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"artisan","married","4K","no","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
28,"student","single","apprenticeship","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
36,"admin.","divorced","12K","no","no","yes","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
28,"artisan","married","4K","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
49,"housemaid","married","4K","unknown","no","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"yes"
25,"artisan","married","12K","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"management","married","unknown","no","no","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"housemaid","married","6K","no","yes","no","telephone","may","fri",16,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
34,"technician","divorced","unknown","no","yes","no","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
34,"admin.","married","university","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
56,"management","divorced","university","no","no","no","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
34,"management","married","university","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
28,"artisan","married","6K","unknown","yes","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
52,"technician","married","university","unknown","no","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
38,"admin.","married","12K","no","unknown","unknown","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
32,"admin.","single","university","no","no","no","cellular","may","fri",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
55,"admin.","married","university","unknown","no","no","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
33,"technician","married","apprenticeship","no","no","no","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
33,"artisan","divorced","6K","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
48,"artisan","married","4K","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
36,"management","married","university","no","yes","yes","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
33,"admin.","married","9K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"artisan","married","9K","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
29,"management","married","university","no","no","no","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
55,"management","married","university","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
53,"admin.","married","apprenticeship","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"artisan","single","9K","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"artisan","single","4K","unknown","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
38,"technician","married","university","no","yes","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
32,"admin.","single","university","no","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
55,"technician","married","apprenticeship","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"technician","single","12K","no","no","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
33,"services","married","12K","no","yes","yes","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
33,"admin.","married","university","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
48,"artisan","married","4K","no","yes","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
57,"services","married","12K","no","yes","no","cellular","apr","mon",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
46,"services","married","university","no","no","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
52,"technician","married","apprenticeship","no","yes","no","cellular","nov","fri",1,3,1,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
32,"services","single","12K","no","yes","yes","cellular","aug","wed",1,4,2,"success",-2.9,92.201,-31.4,0.884,5076.2,"yes"
27,"admin.","single","university","no","no","no","cellular","jun","fri",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
41,"admin.","married","university","no","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"yes"
38,"technician","divorced","apprenticeship","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
31,"admin.","single","university","no","yes","no","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
33,"admin.","single","university","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
27,"services","married","apprenticeship","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"artisan","married","9K","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"admin.","married","12K","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
38,"technician","married","university","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
50,"entrepreneur","married","9K","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
54,"technician","married","university","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
72,"retired","divorced","4K","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.861,5076.2,"no"
48,"admin.","divorced","4K","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
